item_type,path,size_bytes,apparent_purpose,imported_by,mentioned_in_docs,category,rationale,regenerable,git_tracked,git_ignored
data_file,data/historical_props/raw/2024-12-01_20241202T005000Z_31557235498f42eeba725001c12c97ff.json,11288,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241203T004500Z_e73de417d2fd01292ed12cea2a906903.json,13826,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241206T004500Z_e0b1a11b515324fa603bb16ff278dcbf.json,11308,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T173000Z_20f2d85ab93463d3c7dbe2573da7f892.json,11016,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T173000Z_48859a2a659fe2dd71db168127a01b13.json,10574,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T173000Z_757ca79be58cadb6fece7718e6e260a2.json,11672,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T173000Z_7ae6be20a581839e77dd6b3f4eab564b.json,11660,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T173000Z_7d1198f17462901352e686d8d9515232.json,11353,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T173000Z_b8419de1f0e84d8b18da62151ab69596.json,9490,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T173000Z_c14dd2e8bf469a6736f73be3c28706e8.json,11658,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T203500Z_8c7efb50e0c8c9be94e7b969c58da045.json,9503,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T205500Z_5188cb03fd7577d7448874486c26dccb.json,11251,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241208T205500Z_57e91ca052d9484f67f83308f3fb7f65.json,10898,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241209T005000Z_c70e1ecbef22c98419d4707199d050af.json,12748,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241210T004500Z_2fd335893dbb8ab9c0e1aea6c98a969c.json,11245,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T173000Z_20f2d85ab93463d3c7dbe2573da7f892.json,4393,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T173000Z_48859a2a659fe2dd71db168127a01b13.json,4341,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T173000Z_757ca79be58cadb6fece7718e6e260a2.json,4719,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T173000Z_7ae6be20a581839e77dd6b3f4eab564b.json,4716,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T173000Z_7d1198f17462901352e686d8d9515232.json,4747,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T173000Z_b8419de1f0e84d8b18da62151ab69596.json,4343,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T173000Z_c14dd2e8bf469a6736f73be3c28706e8.json,4719,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T203500Z_8c7efb50e0c8c9be94e7b969c58da045.json,4706,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T205500Z_5188cb03fd7577d7448874486c26dccb.json,5053,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241208T205500Z_57e91ca052d9484f67f83308f3fb7f65.json,4330,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241209T005000Z_c70e1ecbef22c98419d4707199d050af.json,5429,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241210T004500Z_2fd335893dbb8ab9c0e1aea6c98a969c.json,5060,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241213T004500Z_b89ffb3a984d693fd6e69cdc3f2d585a.json,4720,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T173100Z_3b7db9e7d8af9f357fa301fb43f2e6af.json,4381,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T173100Z_5b0eca40563ea0d05181677441c3c0bc.json,4363,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T173100Z_5e028b3e2019613c56d3431d4e04e46d.json,3258,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T173100Z_79eb6a96467e443fcd884f1aab38fb40.json,4334,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T173100Z_7b58ba499776572737bf4335349ee5ca.json,4373,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T173100Z_9db2aef33225a4bda04bbc7c33e50e63.json,4713,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T173100Z_f6d5d91ea4480042265698647a6120f6.json,4721,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T205600Z_531a7692ed7474109ad7d6e331751234.json,4356,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T205600Z_9cec3324e93aa4ece67f4ed4447bc212.json,5090,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T205600Z_c562ac548944fe897e62f4a142de4d54.json,4385,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T205600Z_f3d85c6f4152c6f9c28df5332d7d01ae.json,4707,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241215T205600Z_f3f5d87420f5bc34d3affc8f44a1c934.json,4382,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241216T005100Z_d6e49bbdc498fb1113b86f472f93d8af.json,4710,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241217T003100Z_307cc09543c511d894a76fef99e429bb.json,4683,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-08_20241217T010100Z_b72078945287a94944a0ffefcd09c42c.json,3989,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T173000Z_0ff4e68cf39cc57ca7cf1276e4a44d2f.json,12733,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T173000Z_1a8f3d70399a5cad83c95196795ed77b.json,13112,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T173000Z_535bbe97d4e56494b039ade88459c338.json,12441,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T173000Z_7159d60c7a31c7d593167637723d7663.json,11661,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T173000Z_8b39d8dc550ced94f9faa91878ebf6b6.json,12748,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T173000Z_91019a528f43cd28965fdc68a3f3ef85.json,10236,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T173000Z_c8913b70b63ae247f23a4e1dec08c668.json,13839,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T203500Z_27f50ddbc4c3fbad10398c5187a28dc7.json,10581,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2025-11-23_20251123T203500Z_e32e0030899c06fdf2c74745ca27d85a.json,11353,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
